Province_x,Month-Year,Unemployment Rate,Minimum Wage
Ontario,Jul-1985,7.9,$4.00
Ontario,Aug-1985,7.9,$4.00
Ontario,Sep-1985,7.7,$4.00
Ontario,Oct-1985,7.6,$4.00
Ontario,Nov-1985,7.1,$4.00
Ontario,Dec-1985,7.2,$4.00
Ontario,Jan-1986,7.2,$4.00
Ontario,Feb-1986,7.2,$4.00
Ontario,Mar-1986,6.9,$4.00
Ontario,Apr-1986,7.0,$4.00
Ontario,May-1986,7.0,$4.00
Ontario,Jun-1986,7.0,$4.00
Ontario,Jul-1986,7.0,$4.00
Ontario,Aug-1986,6.9,$4.00
Ontario,Sep-1986,7.2,$4.00
Ontario,Oct-1986,7.0,$4.35
Ontario,Nov-1986,6.5,$4.35
Ontario,Dec-1986,6.8,$4.35
Ontario,Jan-1987,6.4,$4.35
Ontario,Feb-1987,6.6,$4.35
Ontario,Mar-1987,6.6,$4.35
Ontario,Apr-1987,6.4,$4.35
Ontario,May-1987,6.3,$4.35
Ontario,Jun-1987,6.2,$4.35
Ontario,Jul-1987,5.9,$4.35
Ontario,Aug-1987,5.9,$4.35
Ontario,Sep-1987,5.9,$4.35
Ontario,Oct-1987,5.8,$4.55
Ontario,Nov-1987,5.8,$4.55
Ontario,Dec-1987,5.3,$4.55
Ontario,Jan-1988,5.7,$4.55
Ontario,Feb-1988,5.1,$4.55
Ontario,Mar-1988,5.0,$4.55
Ontario,Apr-1988,4.8,$4.55
Ontario,May-1988,4.9,$4.55
Ontario,Jun-1988,4.9,$4.55
Ontario,Jul-1988,5.0,$4.55
Ontario,Aug-1988,4.9,$4.55
Ontario,Sep-1988,5.2,$4.55
Ontario,Oct-1988,5.0,$4.75
Ontario,Nov-1988,5.1,$4.75
Ontario,Dec-1988,4.9,$4.75
Ontario,Jan-1989,4.8,$4.75
Ontario,Feb-1989,5.2,$4.75
Ontario,Mar-1989,5.0,$4.75
Ontario,Apr-1989,5.2,$4.75
Ontario,May-1989,5.0,$4.75
Ontario,Jun-1989,4.7,$4.75
Ontario,Jul-1989,4.8,$4.75
Ontario,Aug-1989,4.9,$4.75
Ontario,Sep-1989,4.8,$4.75
Ontario,Oct-1989,4.7,$5.00
Ontario,Nov-1989,5.1,$5.00
Ontario,Dec-1989,5.4,$5.00
Ontario,Jan-1990,5.6,$5.00
Ontario,Feb-1990,5.2,$5.00
Ontario,Mar-1990,5.2,$5.00
Ontario,Apr-1990,5.3,$5.00
Ontario,May-1990,5.6,$5.00
Ontario,Jun-1990,5.5,$5.00
Ontario,Jul-1990,6.1,$5.00
Ontario,Aug-1990,6.2,$5.00
Ontario,Sep-1990,6.7,$5.00
Ontario,Oct-1990,7.2,$5.40
Ontario,Nov-1990,7.6,$5.40
Ontario,Dec-1990,8.1,$5.40
Ontario,Jan-1991,8.5,$5.40
Ontario,Feb-1991,9.4,$5.40
Ontario,Mar-1991,9.9,$5.40
Ontario,Apr-1991,9.6,$5.40
Ontario,May-1991,9.4,$5.40
Ontario,Jun-1991,10.0,$5.40
Ontario,Jul-1991,9.7,$5.40
Ontario,Aug-1991,9.9,$5.40
Ontario,Sep-1991,9.0,$5.40
Ontario,Oct-1991,9.5,$5.40
Ontario,Nov-1991,9.5,$6.00
Ontario,Dec-1991,9.7,$6.00
Ontario,Jan-1992,9.6,$6.00
Ontario,Feb-1992,9.8,$6.00
Ontario,Mar-1992,10.3,$6.00
Ontario,Apr-1992,10.5,$6.00
Ontario,May-1992,10.6,$6.00
Ontario,Jun-1992,10.9,$6.00
Ontario,Jul-1992,10.7,$6.00
Ontario,Aug-1992,11.3,$6.00
Ontario,Sep-1992,11.6,$6.00
Ontario,Oct-1992,11.3,$6.00
Ontario,Nov-1992,11.5,$6.35
Ontario,Dec-1992,11.3,$6.35
Ontario,Jan-1993,10.6,$6.35
Ontario,Feb-1993,10.3,$6.35
Ontario,Mar-1993,10.6,$6.35
Ontario,Apr-1993,11.1,$6.35
Ontario,May-1993,11.0,$6.35
Ontario,Jun-1993,11.3,$6.35
Ontario,Jul-1993,11.2,$6.35
Ontario,Aug-1993,10.9,$6.35
Ontario,Sep-1993,11.1,$6.35
Ontario,Oct-1993,10.6,$6.35
Ontario,Nov-1993,11.0,$6.35
Ontario,Dec-1993,11.2,$6.35
Ontario,Jan-1994,11.0,$6.70
Ontario,Feb-1994,10.6,$6.70
Ontario,Mar-1994,10.1,$6.70
Ontario,Apr-1994,10.3,$6.70
Ontario,May-1994,9.9,$6.70
Ontario,Jun-1994,9.5,$6.70
Ontario,Jul-1994,9.3,$6.70
Ontario,Aug-1994,9.2,$6.70
Ontario,Sep-1994,9.3,$6.70
Ontario,Oct-1994,9.1,$6.70
Ontario,Nov-1994,8.9,$6.70
Ontario,Dec-1994,8.7,$6.70
Ontario,Jan-1995,8.6,$6.85
Ontario,Feb-1995,8.8,$6.85
Ontario,Mar-1995,8.7,$6.85
Ontario,Apr-1995,8.7,$6.85
Ontario,May-1995,8.9,$6.85
Ontario,Jun-1995,8.8,$6.85
Ontario,Jul-1995,9.2,$6.85
Ontario,Aug-1995,9.0,$6.85
Ontario,Sep-1995,8.6,$6.85
Ontario,Oct-1995,8.7,$6.85
Ontario,Nov-1995,8.4,$6.85
Ontario,Dec-1995,8.6,$6.85
Ontario,Jan-1996,8.8,$6.85
Ontario,Feb-1996,8.9,$6.85
Ontario,Mar-1996,9.0,$6.85
Ontario,Apr-1996,8.9,$6.85
Ontario,May-1996,9.0,$6.85
Ontario,Jun-1996,9.5,$6.85
Ontario,Jul-1996,9.1,$6.85
Ontario,Aug-1996,8.6,$6.85
Ontario,Sep-1996,9.2,$6.85
Ontario,Oct-1996,9.1,$6.85
Ontario,Nov-1996,9.1,$6.85
Ontario,Dec-1996,9.0,$6.85
Ontario,Jan-1997,8.9,$6.85
Ontario,Feb-1997,8.9,$6.85
Ontario,Mar-1997,8.8,$6.85
Ontario,Apr-1997,9.0,$6.85
Ontario,May-1997,8.6,$6.85
Ontario,Jun-1997,8.4,$6.85
Ontario,Jul-1997,8.1,$6.85
Ontario,Aug-1997,8.1,$6.85
Ontario,Sep-1997,7.9,$6.85
Ontario,Oct-1997,8.0,$6.85
Ontario,Nov-1997,8.1,$6.85
Ontario,Dec-1997,7.6,$6.85
Ontario,Jan-1998,7.9,$6.85
Ontario,Feb-1998,7.5,$6.85
Ontario,Mar-1998,7.4,$6.85
Ontario,Apr-1998,7.3,$6.85
Ontario,May-1998,7.0,$6.85
Ontario,Jun-1998,7.2,$6.85
Ontario,Jul-1998,7.2,$6.85
Ontario,Aug-1998,6.9,$6.85
Ontario,Sep-1998,7.0,$6.85
Ontario,Oct-1998,6.9,$6.85
Ontario,Nov-1998,6.9,$6.85
Ontario,Dec-1998,7.0,$6.85
Ontario,Jan-1999,6.6,$6.85
Ontario,Feb-1999,6.7,$6.85
Ontario,Mar-1999,6.6,$6.85
Ontario,Apr-1999,7.3,$6.85
Ontario,May-1999,6.9,$6.85
Ontario,Jun-1999,6.3,$6.85
Ontario,Jul-1999,6.4,$6.85
Ontario,Aug-1999,5.9,$6.85
Ontario,Sep-1999,6.3,$6.85
Ontario,Oct-1999,5.9,$6.85
Ontario,Nov-1999,5.6,$6.85
Ontario,Dec-1999,5.5,$6.85
Ontario,Jan-2000,5.8,$6.85
Ontario,Feb-2000,5.8,$6.85
Ontario,Mar-2000,5.7,$6.85
Ontario,Apr-2000,5.6,$6.85
Ontario,May-2000,5.6,$6.85
Ontario,Jun-2000,5.6,$6.85
Ontario,Jul-2000,5.4,$6.85
Ontario,Aug-2000,5.9,$6.85
Ontario,Sep-2000,5.9,$6.85
Ontario,Oct-2000,6.0,$6.85
Ontario,Nov-2000,6.1,$6.85
Ontario,Dec-2000,6.0,$6.85
Ontario,Jan-2001,5.7,$6.85
Ontario,Feb-2001,6.2,$6.85
Ontario,Mar-2001,6.3,$6.85
Ontario,Apr-2001,6.1,$6.85
Ontario,May-2001,5.9,$6.85
Ontario,Jun-2001,6.3,$6.85
Ontario,Jul-2001,6.2,$6.85
Ontario,Aug-2001,6.5,$6.85
Ontario,Sep-2001,6.5,$6.85
Ontario,Oct-2001,6.6,$6.85
Ontario,Nov-2001,6.9,$6.85
Ontario,Dec-2001,7.1,$6.85
Ontario,Jan-2002,7.5,$6.85
Ontario,Feb-2002,7.1,$6.85
Ontario,Mar-2002,7.2,$6.85
Ontario,Apr-2002,7.0,$6.85
Ontario,May-2002,7.0,$6.85
Ontario,Jun-2002,7.1,$6.85
Ontario,Jul-2002,7.0,$6.85
Ontario,Aug-2002,7.1,$6.85
Ontario,Sep-2002,7.2,$6.85
Ontario,Oct-2002,7.2,$6.85
Ontario,Nov-2002,6.8,$6.85
Ontario,Dec-2002,6.9,$6.85
Ontario,Jan-2003,6.9,$6.85
Ontario,Feb-2003,6.8,$6.85
Ontario,Mar-2003,6.5,$6.85
Ontario,Apr-2003,6.9,$6.85
Ontario,May-2003,7.1,$6.85
Ontario,Jun-2003,7.1,$6.85
Ontario,Jul-2003,7.1,$6.85
Ontario,Aug-2003,7.0,$6.85
Ontario,Sep-2003,7.4,$6.85
Ontario,Oct-2003,7.0,$6.85
Ontario,Nov-2003,6.8,$6.85
Ontario,Dec-2003,6.6,$6.85
Ontario,Jan-2004,6.6,$6.85
Ontario,Feb-2004,6.6,$7.15
Ontario,Mar-2004,6.9,$7.15
Ontario,Apr-2004,6.7,$7.15
Ontario,May-2004,6.9,$7.15
Ontario,Jun-2004,6.8,$7.15
Ontario,Jul-2004,6.7,$7.15
Ontario,Aug-2004,6.8,$7.15
Ontario,Sep-2004,6.5,$7.15
Ontario,Oct-2004,6.6,$7.15
Ontario,Nov-2004,6.9,$7.15
Ontario,Dec-2004,7.0,$7.15
Ontario,Jan-2005,6.7,$7.15
Ontario,Feb-2005,6.8,$7.45
Ontario,Mar-2005,6.8,$7.45
Ontario,Apr-2005,6.7,$7.45
Ontario,May-2005,7.1,$7.45
Ontario,Jun-2005,6.8,$7.45
Ontario,Jul-2005,6.7,$7.45
Ontario,Aug-2005,6.7,$7.45
Ontario,Sep-2005,6.5,$7.45
Ontario,Oct-2005,6.5,$7.45
Ontario,Nov-2005,6.1,$7.45
Ontario,Dec-2005,6.3,$7.45
Ontario,Jan-2006,6.6,$7.45
Ontario,Feb-2006,6.6,$7.75
Ontario,Mar-2006,6.3,$7.75
Ontario,Apr-2006,6.4,$7.75
Ontario,May-2006,6.2,$7.75
Ontario,Jun-2006,6.2,$7.75
Ontario,Jul-2006,6.6,$7.75
Ontario,Aug-2006,6.6,$7.75
Ontario,Sep-2006,6.7,$7.75
Ontario,Oct-2006,6.6,$7.75
Ontario,Nov-2006,6.7,$7.75
Ontario,Dec-2006,6.3,$7.75
Ontario,Jan-2007,6.5,$7.75
Ontario,Feb-2007,6.5,$8.00
Ontario,Mar-2007,6.6,$8.00
Ontario,Apr-2007,6.7,$8.00
Ontario,May-2007,6.4,$8.00
Ontario,Jun-2007,6.5,$8.00
Ontario,Jul-2007,6.4,$8.00
Ontario,Aug-2007,6.3,$8.00
Ontario,Sep-2007,6.2,$8.00
Ontario,Oct-2007,6.2,$8.00
Ontario,Nov-2007,6.5,$8.00
Ontario,Dec-2007,6.7,$8.00
Ontario,Jan-2008,6.6,$8.00
Ontario,Feb-2008,6.3,$8.00
Ontario,Mar-2008,6.6,$8.00
Ontario,Apr-2008,6.4,$8.75
Ontario,May-2008,6.3,$8.75
Ontario,Jun-2008,6.5,$8.75
Ontario,Jul-2008,6.5,$8.75
Ontario,Aug-2008,6.4,$8.75
Ontario,Sep-2008,6.6,$8.75
Ontario,Oct-2008,6.7,$8.75
Ontario,Nov-2008,7.3,$8.75
Ontario,Dec-2008,7.4,$8.75
Ontario,Jan-2009,8.2,$8.75
Ontario,Feb-2009,8.9,$8.75
Ontario,Mar-2009,9.0,$8.75
Ontario,Apr-2009,9.0,$9.50
Ontario,May-2009,9.6,$9.50
Ontario,Jun-2009,9.6,$9.50
Ontario,Jul-2009,9.5,$9.50
Ontario,Aug-2009,9.4,$9.50
Ontario,Sep-2009,9.1,$9.50
Ontario,Oct-2009,9.1,$9.50
Ontario,Nov-2009,9.3,$9.50
Ontario,Dec-2009,9.2,$9.50
Ontario,Jan-2010,9.1,$9.50
Ontario,Feb-2010,9.3,$9.50
Ontario,Mar-2010,8.9,$9.50
Ontario,Apr-2010,9.0,$10.25
Ontario,May-2010,8.7,$10.25
Ontario,Jun-2010,8.5,$10.25
Ontario,Jul-2010,8.7,$10.25
Ontario,Aug-2010,8.9,$10.25
Ontario,Sep-2010,8.9,$10.25
Ontario,Oct-2010,8.4,$10.25
Ontario,Nov-2010,8.2,$10.25
Ontario,Dec-2010,8.3,$10.25
Ontario,Jan-2011,8.3,$10.25
Ontario,Feb-2011,8.2,$10.25
Ontario,Mar-2011,8.3,$10.25
Ontario,Apr-2011,8.2,$10.25
Ontario,May-2011,8.3,$10.25
Ontario,Jun-2011,8.1,$10.25
Ontario,Jul-2011,7.7,$10.25
Ontario,Aug-2011,7.6,$10.25
Ontario,Sep-2011,7.9,$10.25
Ontario,Oct-2011,8.0,$10.25
Ontario,Nov-2011,8.0,$10.25
Ontario,Dec-2011,7.7,$10.25
Ontario,Jan-2012,8.1,$10.25
Ontario,Feb-2012,7.9,$10.25
Ontario,Mar-2012,7.7,$10.25
Ontario,Apr-2012,8.0,$10.25
Ontario,May-2012,8.2,$10.25
Ontario,Jun-2012,8.1,$10.25
Ontario,Jul-2012,8.0,$10.25
Ontario,Aug-2012,8.1,$10.25
Ontario,Sep-2012,7.9,$10.25
Ontario,Oct-2012,8.2,$10.25
Ontario,Nov-2012,8.0,$10.25
Ontario,Dec-2012,7.8,$10.25
Ontario,Jan-2013,7.7,$10.25
Ontario,Feb-2013,7.5,$10.25
Ontario,Mar-2013,7.6,$10.25
Ontario,Apr-2013,7.6,$10.25
Ontario,May-2013,7.5,$10.25
Ontario,Jun-2013,7.6,$10.25
Ontario,Jul-2013,7.7,$10.25
Ontario,Aug-2013,7.7,$10.25
Ontario,Sep-2013,7.5,$10.25
Ontario,Oct-2013,7.6,$10.25
Ontario,Nov-2013,7.5,$10.25
Ontario,Dec-2013,7.8,$10.25
Ontario,Jan-2014,7.5,$10.25
Ontario,Feb-2014,7.6,$10.25
Ontario,Mar-2014,7.4,$10.25
Ontario,Apr-2014,7.4,$10.25
Ontario,May-2014,7.6,$10.25
Ontario,Jun-2014,7.5,$11.00
Ontario,Jul-2014,7.5,$11.00
Ontario,Aug-2014,7.3,$11.00
Ontario,Sep-2014,7.3,$11.00
Ontario,Oct-2014,6.8,$11.00
Ontario,Nov-2014,7.2,$11.00
Ontario,Dec-2014,7.0,$11.00
Ontario,Jan-2015,6.9,$11.00
Ontario,Feb-2015,7.0,$11.00
Ontario,Mar-2015,6.8,$11.00
Ontario,Apr-2015,6.8,$11.00
Ontario,May-2015,6.3,$11.00
Ontario,Jun-2015,6.5,$11.00
Ontario,Jul-2015,6.7,$11.00
Ontario,Aug-2015,6.9,$11.00
Ontario,Sep-2015,6.8,$11.00
Ontario,Oct-2015,6.8,$11.25
Ontario,Nov-2015,6.8,$11.25
Ontario,Dec-2015,6.8,$11.25
Ontario,Jan-2016,6.7,$11.25
Ontario,Feb-2016,6.7,$11.25
Ontario,Mar-2016,6.9,$11.25
Ontario,Apr-2016,7.1,$11.25
Ontario,May-2016,6.5,$11.25
Ontario,Jun-2016,6.4,$11.25
Ontario,Jul-2016,6.3,$11.25
Ontario,Aug-2016,6.5,$11.25
Ontario,Sep-2016,6.5,$11.25
Ontario,Oct-2016,6.4,$11.40
Ontario,Nov-2016,6.3,$11.40
Ontario,Dec-2016,6.5,$11.40
Ontario,Jan-2017,6.5,$11.40
Ontario,Feb-2017,6.3,$11.40
Ontario,Mar-2017,6.4,$11.40
Ontario,Apr-2017,5.9,$11.40
Ontario,May-2017,6.4,$11.40
Ontario,Jun-2017,6.3,$11.40
Ontario,Jul-2017,6.1,$11.40
Ontario,Aug-2017,5.5,$11.40
Ontario,Sep-2017,5.9,$11.40
Ontario,Oct-2017,5.9,$11.60
Ontario,Nov-2017,5.8,$11.60
Ontario,Dec-2017,5.9,$11.60
Ontario,Jan-2018,5.6,$14.00
Ontario,Feb-2018,5.6,$14.00
Ontario,Mar-2018,5.5,$14.00
Ontario,Apr-2018,5.4,$14.00
Ontario,May-2018,5.8,$14.00
Ontario,Jun-2018,5.9,$14.00
Ontario,Jul-2018,5.5,$14.00
Ontario,Aug-2018,5.7,$14.00
Ontario,Sep-2018,5.8,$14.00
Ontario,Oct-2018,5.7,$14.00
Ontario,Nov-2018,5.7,$14.00
Ontario,Dec-2018,5.6,$14.00
Ontario,Jan-2019,5.6,$14.00
Ontario,Feb-2019,5.6,$14.00
Ontario,Mar-2019,5.9,$14.00
Ontario,Apr-2019,6.0,$14.00
Ontario,May-2019,5.2,$14.00
Ontario,Jun-2019,5.4,$14.00
Ontario,Jul-2019,5.7,$14.00
Ontario,Aug-2019,5.6,$14.00
Ontario,Sep-2019,5.4,$14.00
Ontario,Oct-2019,5.4,$14.00
Ontario,Nov-2019,5.6,$14.00
Ontario,Dec-2019,5.3,$14.00
Ontario,Jan-2020,5.2,$14.00
Ontario,Feb-2020,5.6,$14.00
Ontario,Mar-2020,8.3,$14.00
Ontario,Apr-2020,12.0,$14.00
Ontario,May-2020,14.0,$14.00
Ontario,Jun-2020,12.5,$14.00
Ontario,Jul-2020,11.5,$14.00
Ontario,Aug-2020,10.5,$14.00
Ontario,Sep-2020,9.6,$14.00
Ontario,Oct-2020,9.5,$14.25
Ontario,Nov-2020,9.1,$14.25
Ontario,Dec-2020,10.0,$14.25
Ontario,Jan-2021,10.3,$14.25
Ontario,Feb-2021,9.6,$14.25
Ontario,Mar-2021,7.9,$14.25
Ontario,Apr-2021,9.3,$14.25
Ontario,May-2021,9.3,$14.25
Ontario,Jun-2021,8.7,$14.25
Ontario,Jul-2021,7.9,$14.25
Ontario,Aug-2021,7.7,$14.25
Ontario,Sep-2021,7.4,$14.25
Ontario,Oct-2021,6.7,$14.35
Ontario,Nov-2021,6.5,$14.35
Ontario,Dec-2021,6.3,$14.35
Ontario,Jan-2022,7.5,$15.00
Ontario,Feb-2022,5.7,$15.00
Ontario,Mar-2022,5.5,$15.00
Ontario,Apr-2022,5.6,$15.00
Ontario,May-2022,5.4,$15.00
Ontario,Jun-2022,5.2,$15.00
Ontario,Jul-2022,5.1,$15.00
Ontario,Aug-2022,5.5,$15.00
Ontario,Sep-2022,5.5,$15.00
Ontario,Oct-2022,5.5,$15.50
Ontario,Nov-2022,5.6,$15.50
Ontario,Dec-2022,5.3,$15.50
Ontario,Jan-2023,5.2,$15.50
Ontario,Feb-2023,5.2,$15.50
Ontario,Mar-2023,5.3,$15.50
Ontario,Apr-2023,5.1,$15.50
Ontario,May-2023,5.6,$15.50
Ontario,Jun-2023,5.7,$15.50
Ontario,Jul-2023,5.7,$15.50
Ontario,Aug-2023,6.0,$15.50
Ontario,Sep-2023,6.0,$15.50
Ontario,Oct-2023,6.2,$16.55
Ontario,Nov-2023,6.1,$16.55
Ontario,Dec-2023,6.3,$16.55
Ontario,Jan-2024,6.2,$16.55
Ontario,Feb-2024,6.5,$16.55
Ontario,Mar-2024,6.7,$16.55
Ontario,Apr-2024,6.8,$16.55
Ontario,May-2024,6.7,$16.55
Manitoba,Jan-1976,5.6,$2.60
Manitoba,Feb-1976,4.9,$2.60
Manitoba,Mar-1976,4.4,$2.60
Manitoba,Apr-1976,4.0,$2.60
Manitoba,May-1976,4.4,$2.60
Manitoba,Jun-1976,4.4,$2.60
Manitoba,Jul-1976,4.6,$2.60
Manitoba,Aug-1976,4.3,$2.60
Manitoba,Sep-1976,4.7,$2.95
Manitoba,Oct-1976,4.6,$2.95
Manitoba,Nov-1976,4.9,$2.95
Manitoba,Dec-1976,5.1,$2.95
Manitoba,Jan-1977,5.3,$2.95
Manitoba,Feb-1977,5.1,$2.95
Manitoba,Mar-1977,5.3,$2.95
Manitoba,Apr-1977,5.6,$2.95
Manitoba,May-1977,5.1,$2.95
Manitoba,Jun-1977,5.5,$2.95
Manitoba,Jul-1977,5.6,$2.95
Manitoba,Aug-1977,5.5,$2.95
Manitoba,Sep-1977,5.6,$2.95
Manitoba,Oct-1977,5.9,$2.95
Manitoba,Nov-1977,6.6,$2.95
Manitoba,Dec-1977,6.6,$2.95
Manitoba,Jan-1978,6.5,$2.95
Manitoba,Feb-1978,6.4,$2.95
Manitoba,Mar-1978,6.5,$2.95
Manitoba,Apr-1978,6.1,$2.95
Manitoba,May-1978,6.7,$2.95
Manitoba,Jun-1978,6.3,$2.95
Manitoba,Jul-1978,6.5,$2.95
Manitoba,Aug-1978,6.4,$2.95
Manitoba,Sep-1978,7.1,$2.95
Manitoba,Oct-1978,6.5,$2.95
Manitoba,Nov-1978,6.7,$2.95
Manitoba,Dec-1978,6.4,$2.95
Manitoba,Jan-1979,6.1,$2.95
Manitoba,Feb-1979,6.0,$2.95
Manitoba,Mar-1979,5.6,$2.95
Manitoba,Apr-1979,6.2,$2.95
Manitoba,May-1979,6.2,$2.95
Manitoba,Jun-1979,5.1,$2.95
Manitoba,Jul-1979,5.6,$3.05
Manitoba,Aug-1979,5.2,$3.05
Manitoba,Sep-1979,5.0,$3.05
Manitoba,Oct-1979,4.7,$3.05
Manitoba,Nov-1979,4.6,$3.05
Manitoba,Dec-1979,4.9,$3.05
Manitoba,Jan-1980,4.9,$3.15
Manitoba,Feb-1980,5.5,$3.15
Manitoba,Mar-1980,5.5,$3.15
Manitoba,Apr-1980,5.7,$3.15
Manitoba,May-1980,6.0,$3.15
Manitoba,Jun-1980,5.4,$3.15
Manitoba,Jul-1980,5.4,$3.15
Manitoba,Aug-1980,5.8,$3.15
Manitoba,Sep-1980,5.2,$3.15
Manitoba,Oct-1980,5.4,$3.15
Manitoba,Nov-1980,5.9,$3.15
Manitoba,Dec-1980,5.0,$3.15
Manitoba,Jan-1981,5.9,$3.15
Manitoba,Feb-1981,5.6,$3.15
Manitoba,Mar-1981,6.0,$3.35
Manitoba,Apr-1981,5.6,$3.35
Manitoba,May-1981,5.3,$3.35
Manitoba,Jun-1981,5.8,$3.35
Manitoba,Jul-1981,6.5,$3.35
Manitoba,Aug-1981,5.9,$3.35
Manitoba,Sep-1981,6.2,$3.55
Manitoba,Oct-1981,5.9,$3.55
Manitoba,Nov-1981,6.3,$3.55
Manitoba,Dec-1981,6.7,$3.55
Manitoba,Jan-1982,6.8,$3.55
Manitoba,Feb-1982,6.6,$3.55
Manitoba,Mar-1982,7.2,$3.55
Manitoba,Apr-1982,7.4,$3.55
Manitoba,May-1982,7.8,$3.55
Manitoba,Jun-1982,8.7,$3.55
Manitoba,Jul-1982,8.4,$4.00
Manitoba,Aug-1982,9.4,$4.00
Manitoba,Sep-1982,9.5,$4.00
Manitoba,Oct-1982,9.8,$4.00
Manitoba,Nov-1982,11.0,$4.00
Manitoba,Dec-1982,10.5,$4.00
Manitoba,Jan-1983,9.9,$4.00
Manitoba,Feb-1983,9.9,$4.00
Manitoba,Mar-1983,9.5,$4.00
Manitoba,Apr-1983,9.8,$4.00
Manitoba,May-1983,10.6,$4.00
Manitoba,Jun-1983,10.1,$4.00
Manitoba,Jul-1983,9.5,$4.00
Manitoba,Aug-1983,8.8,$4.00
Manitoba,Sep-1983,9.2,$4.00
Manitoba,Oct-1983,9.4,$4.00
Manitoba,Nov-1983,8.8,$4.00
Manitoba,Dec-1983,8.5,$4.00
Manitoba,Jan-1984,8.5,$4.00
Manitoba,Feb-1984,8.7,$4.00
Manitoba,Mar-1984,8.2,$4.00
Manitoba,Apr-1984,8.2,$4.00
Manitoba,May-1984,8.2,$4.00
Manitoba,Jun-1984,8.3,$4.00
Manitoba,Jul-1984,8.4,$4.00
Manitoba,Aug-1984,8.8,$4.00
Manitoba,Sep-1984,8.8,$4.00
Manitoba,Oct-1984,9.0,$4.00
Manitoba,Nov-1984,8.5,$4.00
Manitoba,Dec-1984,8.6,$4.00
Manitoba,Jan-1985,8.4,$4.30
Manitoba,Feb-1985,8.5,$4.30
Manitoba,Mar-1985,8.8,$4.30
Manitoba,Apr-1985,8.5,$4.30
Manitoba,May-1985,8.2,$4.30
Manitoba,Jun-1985,8.6,$4.30
Manitoba,Jul-1985,8.5,$4.30
Manitoba,Aug-1985,8.9,$4.30
Manitoba,Sep-1985,7.9,$4.30
Manitoba,Oct-1985,7.6,$4.30
Manitoba,Nov-1985,7.8,$4.30
Manitoba,Dec-1985,7.5,$4.30
Manitoba,Jan-1986,7.7,$4.30
Manitoba,Feb-1986,7.7,$4.30
Manitoba,Mar-1986,8.1,$4.30
Manitoba,Apr-1986,8.0,$4.30
Manitoba,May-1986,8.0,$4.30
Manitoba,Jun-1986,7.2,$4.30
Manitoba,Jul-1986,7.8,$4.30
Manitoba,Aug-1986,7.4,$4.30
Manitoba,Sep-1986,6.6,$4.30
Manitoba,Oct-1986,6.6,$4.30
Manitoba,Nov-1986,7.9,$4.30
Manitoba,Dec-1986,8.1,$4.30
Manitoba,Jan-1987,8.3,$4.30
Manitoba,Feb-1987,7.2,$4.30
Manitoba,Mar-1987,7.7,$4.30
Manitoba,Apr-1987,7.5,$4.50
Manitoba,May-1987,7.1,$4.50
Manitoba,Jun-1987,7.6,$4.50
Manitoba,Jul-1987,6.8,$4.50
Manitoba,Aug-1987,7.7,$4.50
Manitoba,Sep-1987,7.5,$4.70
Manitoba,Oct-1987,7.9,$4.70
Manitoba,Nov-1987,7.2,$4.70
Manitoba,Dec-1987,7.3,$4.70
Manitoba,Jan-1988,7.7,$4.70
Manitoba,Feb-1988,7.7,$4.70
Manitoba,Mar-1988,7.7,$4.70
Manitoba,Apr-1988,7.7,$4.70
Manitoba,May-1988,7.6,$4.70
Manitoba,Jun-1988,7.3,$4.70
Manitoba,Jul-1988,7.8,$4.70
Manitoba,Aug-1988,7.8,$4.70
Manitoba,Sep-1988,8.2,$4.70
Manitoba,Oct-1988,8.0,$4.70
Manitoba,Nov-1988,7.8,$4.70
Manitoba,Dec-1988,7.4,$4.70
Manitoba,Jan-1989,7.6,$4.70
Manitoba,Feb-1989,8.0,$4.70
Manitoba,Mar-1989,7.8,$4.70
Manitoba,Apr-1989,7.9,$4.70
Manitoba,May-1989,7.6,$4.70
Manitoba,Jun-1989,7.1,$4.70
Manitoba,Jul-1989,6.8,$4.70
Manitoba,Aug-1989,6.3,$4.70
Manitoba,Sep-1989,7.0,$4.70
Manitoba,Oct-1989,7.4,$4.70
Manitoba,Nov-1989,8.0,$4.70
Manitoba,Dec-1989,7.5,$4.70
Manitoba,Jan-1990,6.9,$4.70
Manitoba,Feb-1990,7.1,$4.70
Manitoba,Mar-1990,6.8,$4.70
Manitoba,Apr-1990,6.7,$4.70
Manitoba,May-1990,7.7,$4.70
Manitoba,Jun-1990,8.3,$4.70
Manitoba,Jul-1990,7.6,$4.70
Manitoba,Aug-1990,7.3,$4.70
Manitoba,Sep-1990,7.0,$4.70
Manitoba,Oct-1990,7.1,$4.70
Manitoba,Nov-1990,7.7,$4.70
Manitoba,Dec-1990,8.1,$4.70
Manitoba,Jan-1991,7.8,$4.70
Manitoba,Feb-1991,8.3,$4.70
Manitoba,Mar-1991,8.4,$5.00
Manitoba,Apr-1991,8.7,$5.00
Manitoba,May-1991,8.2,$5.00
Manitoba,Jun-1991,8.5,$5.00
Manitoba,Jul-1991,9.0,$5.00
Manitoba,Aug-1991,9.2,$5.00
Manitoba,Sep-1991,9.7,$5.00
Manitoba,Oct-1991,9.3,$5.00
Manitoba,Nov-1991,8.4,$5.00
Manitoba,Dec-1991,7.8,$5.00
Manitoba,Jan-1992,9.1,$5.00
Manitoba,Feb-1992,8.2,$5.00
